,Topic,Question,Correct
1662,Current Events/News,The news tells us what is happening in the world.,True
1663,Current Events/News,The news only tells us fake stories.,False
1664,Current Events/News,We can learn about new things happening in our community by watching the news.,True
1665,Current Events/News,Watching the news can make you a superhero.,False
1666,Current Events/News,The news can tell us about the weather.,True
1667,Current Events/News,The news can only talk about cats and dogs.,False
1668,Current Events/News,The news can tell us about local events and festivals.,True
1669,Current Events/News,The news only talks about the moon.,False
1670,Current Events/News,The news can tell us about important people in our country.,True
1671,Current Events/News,The news can only tell us about the animals that live in our backyards.,False
1672,Current Events/News,The news can tell us about things that happened in the past.,True
1673,Current Events/News,The news can only tell us about things that will happen in outer space.,False
1674,Current Events/News,The news can tell us about different jobs that people have.,True
1675,Current Events/News,The news can only tell us about the jobs that fairytale characters have.,False
1676,Current Events/News,The news can help us be informed and make good decisions.,True
1677,Current Events/News,The news can make us believe in monsters.,False
1678,Current Events/News,The news can tell us about different sports and activities.,True
1679,Current Events/News,The news can only tell us about the sports that involve wizards.,False
1680,Current Events/News,The news can tell us about different parts of the world.,True
1681,Current Events/News,The news can only tell us about places that do not exist.,False
1682,Current Events/News,The news can inform us about safety rules and laws.,True
1683,Current Events/News,The news can only tell us about games and toys.,False
1684,Current Events/News,The news can tell us about the cultures of different people.,True
1685,Current Events/News,The news can only tell us about the cultures of frogs.,False
1686,Global Affairs,The Earth is round.,True
1687,Global Affairs,People can speak different languages.,True
1688,Global Affairs,There are many countries in the world.,True
1689,Global Affairs,Some people eat rice as a main food.,True
1690,Global Affairs,The sun rises in the east.,True
1691,Global Affairs,People can live near the ocean.,True
1692,Global Affairs,Planes can take you to different countries.,True
1693,Global Affairs,There are different time zones in the world.,True
1694,Global Affairs,Some crops are grown in different seasons.,True
1695,Global Affairs,Some people wear different types of clothes.,True
1696,Global Affairs,Different countries have different currencies.,True
1697,Global Affairs,Some people live in houses made of ice.,True
1698,Global Affairs,People celebrate different holidays around the world.,True
1699,Global Affairs,The Earth rotates around the sun.,True
1700,Global Affairs,People have different skin colors.,True
1701,Global Affairs,Different animals live in different parts of the world.,True
1702,Global Affairs,Some people eat with chopsticks.,True
1703,Global Affairs,There are different types of music around the world.,True
1704,Global Affairs,The moon comes out at night.,True
1705,Global Affairs,Some people travel by boat.,True
1706,Global Affairs,Some people live in houses made of grass or straw.,True
1707,Global Affairs,Different countries have different types of food.,True
1708,Global Affairs,Some people celebrate the new year in January.,True
1709,Global Affairs,People use different forms of transportation to get around.,True
1710,Global Affairs,The Earth is flat.,False
1711,Global Affairs,Everyone in the world speaks the same language.,False
1712,Global Affairs,There is only one country in the world.,False
1713,Global Affairs,Everyone eats the same type of food.,False
1714,Global Affairs,The sun rises in the west.,False
1715,Global Affairs,People cannot live near the ocean.,False
1716,Global Affairs,There is only one type of plane in the world.,False
1717,Global Affairs,There is only one time zone in the world.,False
1718,Global Affairs,All crops are grown in the same season.,False
1719,Global Affairs,Everyone wears the same type of clothing.,False
1720,Global Affairs,Different countries have the same currency.,False
1721,Global Affairs,Everyone lives in houses made of bricks.,False
1722,Global Affairs,Everyone celebrates the same holiday around the world.,False
1723,Global Affairs,The Earth does not move around the sun.,False
1724,Global Affairs,Everyone has the same skin color.,False
1725,Global Affairs,All animals live in the same part of the world.,False
1726,Global Affairs,Everyone eats with a fork and knife.,False
1727,Global Affairs,There is only one type of music around the world.,False
1728,Global Affairs,The moon comes out during the day.,False
1729,Global Affairs,No one travels by boat.,False
1730,Global Affairs,Everyone lives in houses made of concrete.,False
1731,Global Affairs,All countries have the same types of food.,False
1732,Global Affairs,Everyone celebrates the new year in December.,False
1733,Global Affairs,Everyone uses the same forms of transportation to get around.,False
1734,National Landmarks,The Statue of Liberty is a national landmark.,True
1735,National Landmarks,Mount Rushmore is a national landmark.,True
1736,National Landmarks,The Golden Gate Bridge is a national landmark.,True
1737,National Landmarks,The Grand Canyon is a national landmark.,True
1738,National Landmarks,The White House is a national landmark.,True
1739,National Landmarks,Niagara Falls is a national landmark.,True
1740,National Landmarks,The Washington Monument is a national landmark.,True
1741,National Landmarks,The Empire State Building is a national landmark.,True
1742,National Landmarks,Disneyland is a national landmark.,False
1743,National Landmarks,The Hollywood sign is a national landmark.,False
1744,National Landmarks,The Eiffel Tower is a national landmark in the United States.,False
1745,National Landmarks,The Liberty Bell is a national landmark.,True
1746,National Landmarks,The Lincoln Memorial is a national landmark.,True
1747,National Landmarks,Mount Everest is a national landmark.,False
1748,National Landmarks,The Alamo is a national landmark.,True
1749,National Landmarks,The Gateway Arch is a national landmark.,True
1750,National Landmarks,The Hoover Dam is a national landmark.,True
1751,National Landmarks,The Space Needle is a national landmark.,True
1752,National Landmarks,Mount St. Helens is a national landmark.,False
1753,National Landmarks,The Great Wall of China is a national landmark in the United States.,False
1754,National Landmarks,The Brooklyn Bridge is a national landmark.,True
1755,National Landmarks,The Grand Tetons are a national landmark.,True
1756,National Landmarks,The Hollywood Walk of Fame is a national landmark.,False
1757,National Landmarks,The Mall of America is a national landmark.,False
1758,National Landmarks,The Great Pyramids of Giza are a national landmark in the United States.,False
1759,National Landmarks,The Eiffel Tower is a national landmark.,False
1760,National Landmarks,The Grand Ole Opry is a national landmark.,False
1761,National Landmarks,The Seattle Space Needle is located in Canada.,False
1762,National Landmarks,The Hollywood Sign is a national landmark.,False
1763,National Landmarks,The Golden Gate Bridge is located in New York City.,False
1764,National Landmarks,The Statue of Liberty is located in France.,False
1765,National Landmarks,The Grand Canyon is not a natural wonder.,False
1766,National Landmarks,Mount Rushmore is not a national landmark.,False
1767,National Landmarks,The White House is not a national landmark.,False
1768,National Landmarks,The Empire State Building is not a national landmark.,False
1769,National Landmarks,The Gateway Arch is not a national landmark.,False
1770,National Landmarks,The Lincoln Memorial is not a national landmark.,False
1771,National Landmarks,Niagara Falls is not a natural wonder.,False
1772,National Landmarks,The Purple People Bridge is a national landmark.,False
1773,National Landmarks,The San Francisco Cable Cars are a national landmark.,False
1774,National Landmarks,The Alamo is not a national landmark.,False
1775,National Landmarks,The Space Needle is not a national landmark.,False
1776,National Landmarks,The Hollywood Walk of Fame is a national landmark.,False
1777,National Landmarks,The Mall of America is a national landmark.,False
1778,National Landmarks,The St. Louis Zoo is a national landmark.,False
1779,National Landmarks,Mount Rushmore is located in Canada.,False
1780,National Landmarks,The Grand Ole Opry is located in California.,False
1781,National Landmarks,The Brooklyn Bridge is located in Texas.,False
1782,Celebrities and Entertainment,A movie is a type of entertainment.,True
1783,Celebrities and Entertainment,A musician plays music.,True
1784,Celebrities and Entertainment,A singer sings songs.,True
1785,Celebrities and Entertainment,A television show is a type of entertainment.,True
1786,Celebrities and Entertainment,Celebrities are people who are very famous.,True
1787,Celebrities and Entertainment,Actors act in movies and plays.,True
1788,Celebrities and Entertainment,"Dancers dance in ballet, hip-hop, and other styles.",True
1789,Celebrities and Entertainment,A book is a form of entertainment.,True
1790,Celebrities and Entertainment,"Writers write books, stories, and poems.",True
1791,Celebrities and Entertainment,An artist creates paintings and drawings.,True
1792,Celebrities and Entertainment,A puppet is a type of entertainment.,True
1793,Celebrities and Entertainment,A superhero can fly and has special powers.,True
1794,Celebrities and Entertainment,A magician performs magic tricks.,True
1795,Celebrities and Entertainment,A comedian tells jokes and makes people laugh.,True
1796,Celebrities and Entertainment,A theater is a place where people go to watch actors perform.,True
1797,Celebrities and Entertainment,A toy is a type of entertainment.,True
1798,Celebrities and Entertainment,A video game is a type of entertainment.,True
1799,Celebrities and Entertainment,A cartoon is a type of entertainment that uses animation.,True
1800,Celebrities and Entertainment,A carnival is a type of entertainment with rides and games.,True
1801,Celebrities and Entertainment,A circus is a type of entertainment with acrobats and animals.,True
1802,Celebrities and Entertainment,A concert is a live performance of music.,True
1803,Celebrities and Entertainment,A costume is something you wear to dress up like someone or something else.,True
1804,Celebrities and Entertainment,A movie theater is a place where people go to watch movies.,True
1805,Celebrities and Entertainment,A movie star is a famous person who acts in movies.,True
1806,Celebrities and Entertainment,A musician plays with toys.,False
1807,Celebrities and Entertainment,A singer is someone who dances.,False
1808,Celebrities and Entertainment,A television show is a type of car.,False
1809,Celebrities and Entertainment,Celebrities are people who are not famous.,False
1810,Celebrities and Entertainment,Actors paint pictures.,False
1811,Celebrities and Entertainment,Dancers play with dolls.,False
1812,Celebrities and Entertainment,A book is a type of car.,False
1813,Celebrities and Entertainment,Writers don't write anything.,False
1814,Celebrities and Entertainment,An artist plays video games all day.,False
1815,Celebrities and Entertainment,A puppet is a type of sandwich.,False
1816,Celebrities and Entertainment,A superhero is just a regular person.,False
1817,Celebrities and Entertainment,A magician is someone who works with computers.,False
1818,Celebrities and Entertainment,A comedian is always very serious.,False
1819,Celebrities and Entertainment,A theater is a place where people go to play sports.,False
1820,Celebrities and Entertainment,A toy is something you eat.,False
1821,Celebrities and Entertainment,A video game is something you can only watch.,False
1822,Celebrities and Entertainment,A cartoon is not a type of entertainment.,False
1823,Celebrities and Entertainment,A carnival is a type of car.,False
1824,Celebrities and Entertainment,A circus is a type of computer.,False
1825,Celebrities and Entertainment,A concert is a painting.,False
1826,Celebrities and Entertainment,A costume is something you wear every day.,False
1827,Celebrities and Entertainment,A movie theater is a place to buy food.,False
1828,Celebrities and Entertainment,A movie star is someone who doesn't act in movies.,False
1829,Nature,The sun rises in the east and sets in the west.,True
1830,Nature,Tree leaves fall off in the fall.,True
1831,Nature,Rivers flow downstream.,True
1832,Nature,The ocean has saltwater.,True
1833,Nature,A rainbow appears after the rain.,True
1834,Nature,Bees collect nectar to make honey.,True
1835,Nature,Rain is water that falls from the sky.,True
1836,Nature,Apples grow on trees.,True
1837,Nature,Birds can fly.,True
1838,Nature,The moon orbits around the Earth.,True
1839,Nature,Plants need sunlight to grow.,True
1840,Nature,Fish can breathe underwater.,True
1841,Nature,The wind can move objects like leaves and flags.,True
1842,Nature,Lightning comes from the sky during a thunderstorm.,True
1843,Nature,Snow falls from the sky when it is very cold.,True
1844,Nature,Some animals hibernate during the winter.,True
1845,Nature,Flowers need water to grow.,True
1846,Nature,Mountains are very tall landforms.,True
1847,Nature,Rainforests have a lot of trees and plants.,True
1848,Nature,Polar bears live in cold places like the Arctic.,True
1849,Nature,A caterpillar can turn into a butterfly.,True
1850,Nature,Storms can have strong winds and rain.,True
1851,Nature,The Earth is round like a ball.,True
1852,Nature,The sun is a planet.,False
1853,Nature,Flowers are animals.,False
1854,Nature,Water is dry.,False
1855,Nature,Fish can breathe air like humans.,False
1856,Nature,The moon is made of cheese.,False
1857,Nature,Trees have hearts that beat like humans.,False
1858,Nature,Rivers flow uphill.,False
1859,Nature,Mountains are flat.,False
1860,Nature,Plants don't need water to grow.,False
1861,Nature,Lightning comes from the ground.,False
1862,Nature,The Earth is flat like a piece of paper.,False
1863,Nature,Polar bears live in hot places like the desert.,False
1864,Nature,Rainbows appear when it's not raining.,False
1865,Nature,Bees collect grass to make honey.,False
1866,Nature,The ocean is freshwater.,False
1867,Nature,Apples grow underground.,False
1868,Nature,Birds cannot fly.,False
1869,Nature,The wind makes objects heavier.,False
1870,Nature,Rivers are made of metal.,False
1871,Nature,Trees can talk like humans.,False
1872,Nature,Lightning comes from the Earth's core.,False
1873,Nature,Flowers grow on rocks.,False
1874,Nature,Mountains can move around like cars.,False
1875,Nature,The moon is made of gold.,False
1876,Cooking and Baking,Cooking involves heating food to make it safe to eat.,True
1877,Cooking and Baking,Baking involves using an oven to cook food.,True
1878,Cooking and Baking,We need to measure ingredients when we cook and bake.,True
1879,Cooking and Baking,A cutting board is used for cutting vegetables and fruits.,True
1880,Cooking and Baking,A pan is used for cooking pasta.,True
1881,Cooking and Baking,We use a whisk to mix ingredients together.,True
1882,Cooking and Baking,A rolling pin is used to roll dough.,True
1883,Cooking and Baking,We use a measuring cup to measure liquids.,True
1884,Cooking and Baking,A pot is used to make soup.,True
1885,Cooking and Baking,We use a spoon to stir ingredients.,True
1886,Cooking and Baking,We use a mixer to whip cream.,True
1887,Cooking and Baking,Preheating an oven means turning it on before you put your food in.,True
1888,Cooking and Baking,"Cookies can be made with flour, sugar, and eggs.",True
1889,Cooking and Baking,"Cake can be made with milk, sugar, and flour.",True
1890,Cooking and Baking,We crack eggs into a bowl when we make scrambled eggs.,True
1891,Cooking and Baking,Broiling is a cooking method that uses high heat.,True
1892,Cooking and Baking,We can add salt and pepper to make food taste better.,True
1893,Cooking and Baking,"When we boil pasta, we cook it in water.",True
1894,Cooking and Baking,Mixing sugar and flour with butter makes a crumbly mixture called dough.,True
1895,Cooking and Baking,We use a knife to chop vegetables and meat.,True
1896,Cooking and Baking,Baking soda helps baked goods rise.,True
1897,Cooking and Baking,We can use a microwave to cook food quickly.,True
1898,Cooking and Baking,Frying is a cooking method that involves oil.,True
1899,Cooking and Baking,"When we bake bread, we use yeast to make it rise.",True
1900,Cooking and Baking,We cook food in the oven without any pans or dishes.,False
1901,Cooking and Baking,We put sugar in spaghetti sauce.,False
1902,Cooking and Baking,We use water and oil to make cake batter.,False
1903,Cooking and Baking,We add salt to sweet recipes.,False
1904,Cooking and Baking,Cheese is a liquid ingredient used in baking.,False
1905,Cooking and Baking,We put vegetables on a baking sheet to cook them in boiling water.,False
1906,Cooking and Baking,A cutting board is used for slicing bread.,False
1907,Cooking and Baking,A mixer is used to cut fruits and vegetables.,False
1908,Cooking and Baking,We use a fork to measure ingredients.,False
1909,Cooking and Baking,A pot is used to bake cookies.,False
1910,Cooking and Baking,We use a ladle to mix ingredients.,False
1911,Cooking and Baking,Preheating an oven means turning it off before you put your food in.,False
1912,Cooking and Baking,We can make cookies with just water.,False
1913,Cooking and Baking,Cake can be made with meat and vegetables.,False
1914,Cooking and Baking,We fry eggs in water.,False
1915,Cooking and Baking,Broiling is a cooking method that uses low heat.,False
1916,Cooking and Baking,We use ketchup to make cookies.,False
1917,Cooking and Baking,"When we boil pasta, we cook it in oil.",False
1918,Cooking and Baking,Mixing sugar and flour with water makes a crumbly mixture called dough.,False
1919,Cooking and Baking,We use a spatula to chop vegetables and meat.,False
1920,Cooking and Baking,Baking soda makes baked goods sink.,False
1921,Cooking and Baking,We use a vacuum cleaner to cook food quickly.,False
1922,Cooking and Baking,Boiling is a cooking method that involves air.,False
1923,Cooking and Baking,"When we bake bread, we use salt to make it rise.",False
1924,Gardening,Plants need water to grow.,True
1925,Gardening,Flowers make a garden look pretty.,True
1926,Gardening,Leaves on a plant help it breathe.,True
1927,Gardening,A trowel is used for planting.,True
1928,Gardening,Seeds can grow into plants.,True
1929,Gardening,The sun helps plants grow.,True
1930,Gardening,Plants need soil to grow.,True
1931,Gardening,A gardener can use gloves to protect their hands.,True
1932,Gardening,Composting helps make soil better for plants.,True
1933,Gardening,Worms can help plants grow.,True
1934,Gardening,A watering can is used to water plants.,True
1935,Gardening,Weeds can crowd out plants in a garden.,True
1936,Gardening,A greenhouse is where plants can grow even when it's cold outside.,True
1937,Gardening,Plants grow better in sunlight than in the shade.,True
1938,Gardening,A hose can be used to water plants too.,True
1939,Gardening,Sometimes plants need to be pruned to grow better.,True
1940,Gardening,"Plants can come in many different sizes, from tiny to very tall.",True
1941,Gardening,Gardeners can use fertilizer to help plants grow better.,True
1942,Gardening,Sometimes it's better to plant vegetables instead of flowers.,True
1943,Gardening,A raised bed can be a good way to grow plants.,True
1944,Gardening,Some plants like it when it's hot outside.,True
1945,Gardening,Bees can help pollinate plants.,True
1946,Gardening,A scarecrow can be used to keep birds from eating plants.,True
1947,Gardening,You can grow plants in pots or containers.,True
1948,Gardening,Plants can grow without any water.,False
1949,Gardening,Rocks are better than soil for growing plants.,False
1950,Gardening,Plants don't need sunlight to grow.,False
1951,Gardening,Plants grow better in complete darkness.,False
1952,Gardening,A hammer is used for planting.,False
1953,Gardening,Kitchen utensils are good for gardening.,False
1954,Gardening,Plants don't need leaves.,False
1955,Gardening,Seeds can't grow into plants.,False
1956,Gardening,Fire can help plants grow.,False
1957,Gardening,Plants grow better when they're crowded together.,False
1958,Gardening,A broom is used for watering plants.,False
1959,Gardening,Weeds are always good for a garden.,False
1960,Gardening,A cactus can grow in the snow.,False
1961,Gardening,Plants always do better indoors.,False
1962,Gardening,A watering can is used for pouring milk on plants.,False
1963,Gardening,It's okay to pull up flowers by the roots.,False
1964,Gardening,Plants only come in one size.,False
1965,Gardening,Chocolate is good for plants.,False
1966,Gardening,It's always better to plant flowers than vegetables.,False
1967,Gardening,A garden can't be grown in a city.,False
1968,Gardening,Thunder and lightning are good for plants.,False
1969,Gardening,Snakes are good for a garden.,False
1970,Gardening,A vacuum cleaner can be used to water plants.,False
1971,Gardening,You can't grow plants in anything besides dirt.,False
1972,Gardening,Plants can't grow in the dark at all.,False
1973,DIY Projects,"DIY stands for ""Do-It-Yourself.""",True
1974,DIY Projects,DIY projects can be a fun way to create something new.,True
1975,DIY Projects,DIY projects require you to use your hands to make something.,True
1976,DIY Projects,You can be creative when doing a DIY project.,True
1977,DIY Projects,DIY projects can help save money.,True
1978,DIY Projects,You can find DIY project ideas on the internet.,True
1979,DIY Projects,DIY projects can help you learn new skills.,True
1980,DIY Projects,You can use recycled materials for DIY projects.,True
1981,DIY Projects,DIY projects help you be self-sufficient.,True
1982,DIY Projects,You can do a DIY project alone or with others.,True
1983,DIY Projects,DIY projects can be messy.,True
1984,DIY Projects,It's important to read instructions carefully when doing a DIY project.,True
1985,DIY Projects,You should wear safety gear (like goggles or gloves) when doing certain DIY projects.,True
1986,DIY Projects,You'll need tools to do DIY projects.,True
1987,DIY Projects,You can DIY things like simple repairs to your clothes and toys.,True
1988,DIY Projects,"People have been doing DIY projects for many, many years.",True
1989,DIY Projects,There are DIY projects for all ages.,True
1990,DIY Projects,"There are many different types of DIY projects, like painting, sewing, or woodworking.",True
1991,DIY Projects,Embroidery is a popular DIY project.,True
1992,DIY Projects,You don't always need to buy new materials for a DIY project.,True
1993,DIY Projects,DIY projects can make great gifts.,True
1994,DIY Projects,DIY projects can be a way to express yourself.,True
1995,DIY Projects,DIY projects can increase your confidence.,True
1996,DIY Projects,You can surprise someone with a DIY project.,True
1997,DIY Projects,"DIY stands for ""Do-It-By-Yourself.""",False
1998,DIY Projects,DIY projects can only be done by adults.,False
1999,DIY Projects,DIY projects don't require any special tools.,False
2000,DIY Projects,You can't have fun while doing a DIY project.,False
2001,DIY Projects,You need to be an expert to do a DIY project.,False
2002,DIY Projects,Only men can do DIY projects.,False
2003,DIY Projects,DIY projects are never messy.,False
2004,DIY Projects,You don't have to read instructions when doing a DIY project.,False
2005,DIY Projects,You don't need to buy any materials for a DIY project.,False
2006,DIY Projects,DIY projects aren't helpful.,False
2007,DIY Projects,DIY projects are always easy.,False
2008,DIY Projects,Only artists can do DIY projects.,False
2009,DIY Projects,DIY projects don't require any creativity.,False
2010,DIY Projects,You should never ask for help when doing a DIY project.,False
2011,DIY Projects,Kids can't do DIY projects.,False
2012,DIY Projects,DIY project ideas can only be found in a store.,False
2013,DIY Projects,DIY projects are always expensive.,False
2014,DIY Projects,DIY projects are a waste of time.,False
2015,DIY Projects,You need a lot of space to do a DIY project.,False
2016,DIY Projects,You can never take breaks when doing a DIY project.,False
2017,DIY Projects,You shouldn't wear safety gear when doing DIY projects.,False
2018,DIY Projects,You can't do DIY projects if you're not good at crafts.,False
2019,DIY Projects,You can't do DIY projects with others.,False
2020,DIY Projects,DIY projects always turn out perfect.,False
2021,DIY Projects,DIY projects don't make good presents.,False
2022,Dance,Dancing is a way to move your body to music.,True
2023,Dance,People dance with their eyes closed.,False
2024,Dance,You can dance by yourself or with other people.,True
2025,Dance,Dancing is only for girls.,False
2026,Dance,You need special shoes to dance ballet.,True
2027,Dance,Dancing can be a fun exercise.,True
2028,Dance,You only need to practice dancing once a week.,False
2029,Dance,You can make up your own dance moves.,True
2030,Dance,All dancing styles are the same.,False
2031,Dance,Dancing is a form of art.,True
2032,Dance,You can't dance if you don't have rhythm.,False
2033,Dance,Dancing can make you happy.,True
2034,Dance,All people love to dance.,False
2035,Dance,Some people dance to express their emotions.,True
2036,Dance,You always have to dance to fast music.,False
2037,Dance,Dancing is only done at parties.,False
2038,Dance,You can't dance in a small space.,False
2039,Dance,Some dances are traditional to certain cultures.,True
2040,Dance,You need to be strong to be a good dancer.,True
2041,Dance,You can only dance on a stage.,False
2042,Dance,Boys cannot dance ballet.,False
2043,Dance,Dancing is only for young people.,False
2044,Dance,Some people make a career out of dancing.,True
2045,Dance,Ballet is the only type of dance.,False
2046,Dance,There is a right or wrong way to dance.,False
2047,Dance,You need to be flexible to be a good dancer.,True
2048,Comic Books and Graphic Novels,Superman is a comic book character.,True
2049,Comic Books and Graphic Novels,Batman wears a cape.,True
2050,Comic Books and Graphic Novels,Spiderman can crawl on walls.,True
2051,Comic Books and Graphic Novels,Wonder Woman is a Marvel Comics character.,False
2052,Comic Books and Graphic Novels,The Hulk can fly.,False
2053,Comic Books and Graphic Novels,The Flash is a DC Comics character.,True
2054,Comic Books and Graphic Novels,The Teenage Mutant Ninja Turtles are comic book characters.,True
2055,Comic Books and Graphic Novels,Iron Man's suit is red and blue.,False
2056,Comic Books and Graphic Novels,Aquaman can breathe underwater.,True
2057,Comic Books and Graphic Novels,The X-Men are a team of superheroes.,True
2058,Comic Books and Graphic Novels,The Avengers are a group of villains.,False
2059,Comic Books and Graphic Novels,The Joker is Batman's enemy.,True
2060,Comic Books and Graphic Novels,"Captain America wears a red, white, and blue costume.",True
2061,Comic Books and Graphic Novels,Thor's weapon is a hammer.,True
2062,Comic Books and Graphic Novels,Green Lantern's power comes from a ring.,True
2063,Comic Books and Graphic Novels,Black Widow is a DC Comics character.,False
2064,Comic Books and Graphic Novels,The Incredibles is a comic book series.,False
2065,Comic Books and Graphic Novels,The Fantastic Four are a group of villains.,False
2066,Comic Books and Graphic Novels,Deadpool is a superhero.,True
2067,Comic Books and Graphic Novels,Catwoman is a Batman villain.,True
2068,Comic Books and Graphic Novels,The Watchmen is a graphic novel.,True
2069,Comic Books and Graphic Novels,Harley Quinn is a character in the Batman universe.,True
2070,Comic Books and Graphic Novels,The Sandman is a comic book character.,True
2071,Comic Books and Graphic Novels,Doctor Strange is a Marvel Comics character.,True
2072,Comic Books and Graphic Novels,Superman's weakness is kryptonite.,True
2073,Comic Books and Graphic Novels,The Flash can run faster than the speed of light.,False
2074,Comic Books and Graphic Novels,The Silver Surfer is a DC Comics character.,False
2075,Comic Books and Graphic Novels,Wonder Woman's weapon is a sword.,True
2076,Comic Books and Graphic Novels,Ghost Rider is a Marvel Comics character.,True
2077,Comic Books and Graphic Novels,Captain Marvel is a DC Comics character.,False
2078,Comic Books and Graphic Novels,Black Panther is a Marvel Comics character.,True
2079,Comic Books and Graphic Novels,The Teen Titans are a group of villains.,False
2080,Comic Books and Graphic Novels,Captain America was frozen in ice for years.,True
2081,Comic Books and Graphic Novels,Robin is Batman's sidekick.,True
2082,Comic Books and Graphic Novels,Green Arrow's weapon is a sword.,False
2083,Comic Books and Graphic Novels,Sabretooth is a Marvel Comics character.,True
2084,Comic Books and Graphic Novels,Poison Ivy is a Batman villain.,True
2085,Comic Books and Graphic Novels,Moon Knight is a DC Comics character.,False
2086,Comic Books and Graphic Novels,Guardians of the Galaxy is a comic book series.,True
2087,Comic Books and Graphic Novels,Hellboy is a comic book character.,True
2088,Comic Books and Graphic Novels,V for Vendetta is a graphic novel.,True
2089,Comic Books and Graphic Novels,Spawn is a Marvel Comics character.,False
2090,Comic Books and Graphic Novels,The Punisher is a vigilante.,True
2091,Comic Books and Graphic Novels,Daredevil is a Marvel Comics character.,True
2092,Comic Books and Graphic Novels,Blade is a vampire hunter.,True
2093,Comic Books and Graphic Novels,The Walking Dead is a comic book series.,True
2094,Comic Books and Graphic Novels,Watchmen is a superhero team.,False
2095,Comic Books and Graphic Novels,Swamp Thing is a DC Comics character.,True
2096,Comic Books and Graphic Novels,Cyclops is a member of the X-Men.,True
2097,Comic Books and Graphic Novels,Shazam's alter ego is Billy Batson.,True
2098,Comic Books and Graphic Novels,The Justice League is a team of superheroes.,True
2099,Comic Books and Graphic Novels,The Sinister Six are a group of villains.,True
2100,Mythology and Folklore,Apollo was the god of the sun.,False.
2101,Mythology and Folklore,Cupid was the Roman god of love.,True.
2102,Mythology and Folklore,Thor was the Greek god of thunder.,False.
2103,Mythology and Folklore,Medusa had snakes for hair.,True.
2104,Mythology and Folklore,Zeus was the king of the Roman gods.,False.
2105,Mythology and Folklore,Pegasus was a flying horse.,True.
2106,Mythology and Folklore,King Arthur was a Norse god.,False.
2107,Mythology and Folklore,Hercules was a demigod.,True.
2108,Mythology and Folklore,Poseidon was the god of the sea.,True.
2109,Mythology and Folklore,"The Minotaur was a half-human, half-bull creature.",True.
2110,Mythology and Folklore,Athena was the goddess of war.,True.
2111,Mythology and Folklore,Robin Hood was a Scottish hero.,False.
2112,Mythology and Folklore,The story of Aladdin originated from the Middle East.,True.
2113,Mythology and Folklore,Odysseus had a crew of sailors who turned into pigs.,True.
2114,Mythology and Folklore,The Three Little Pigs is a fable.,True.
2115,Mythology and Folklore,Medusa could turn people to stone with her gaze.,True.
2116,Mythology and Folklore,The tale of Cinderella involves a glass slipper.,True.
2117,Mythology and Folklore,The unicorn is a mythical creature with a horn on its forehead.,True.
2118,Mythology and Folklore,Anansi was a famous spider in African mythology.,True.
2119,Mythology and Folklore,The story of Jack and the Beanstalk is a fairy tale.,True.
2120,Mythology and Folklore,Beowulf was a legendary hero from England.,True.
2121,Mythology and Folklore,The Loch Ness Monster is a real creature.,False.
2122,Mythology and Folklore,The story of King Midas involves everything he touched turning to gold.,True.
2123,Mythology and Folklore,Baba Yaga is a character in Russian folklore.,True.
2124,Mythology and Folklore,The Phoenix is a mythical bird that is said to rise from its own ashes.,True.
2125,Mythology and Folklore,The Pied Piper is a story about a man who played the flute and led rats out of town.,True.
2126,Mythology and Folklore,Zeus was the god of war.,False.
2127,Mythology and Folklore,Paul Bunyan was a historical figure.,False.
2128,Mythology and Folklore,Leprechauns are typically found in South America.,False.
2129,Mythology and Folklore,The Tooth Fairy leaves a coin in exchange for a lost tooth.,True.
2130,Mythology and Folklore,The Hare and the Tortoise is a fable about a race between two animals.,True.
2131,Mythology and Folklore,The sphinx is a mythical creature with the body of a lion and the head of a human.,True.
2132,Mythology and Folklore,Dragons are real creatures.,False.
2133,Mythology and Folklore,The story of Goldilocks and the Three Bears involves a little girl who enters a bear family's house.,True.
2134,Mythology and Folklore,The one-eyed giant in Greek mythology is named Cyclops.,True.
2135,Mythology and Folklore,Mermaids are mythical creatures that are half-fish and half-human.,True.
2136,Mythology and Folklore,The Big Bad Wolf is a character from the story of Little Red Riding Hood.,True.
2137,Mythology and Folklore,Thor's weapon was a hammer named Mjolnir.,True.
2138,Mythology and Folklore,The legend of King Arthur takes place in England.,True.
2139,Mythology and Folklore,The Abominable Snowman is a real creature.,False.
2140,Mythology and Folklore,"In the story of The Ugly Duckling, the main character becomes a swan.",True.
2141,Mythology and Folklore,The story of Hansel and Gretel involves a witch who lives in a gingerbread house.,True.
2142,Mythology and Folklore,The Hindu god of destruction is named Vishnu.,False.
2143,Mythology and Folklore,Anubis is an Egyptian god associated with mummification and the afterlife.,True.
2144,Mythology and Folklore,The story of The Boy Who Cried Wolf is a fable.,True.
2145,Mythology and Folklore,King Solomon was known for his wisdom in ancient Jewish mythology.,True.
2146,Mythology and Folklore,Giants are mythological creatures that are larger than humans.,True.
2147,Mythology and Folklore,The Japanese legend of the Peach Boy involves a boy who comes from a peach.,True.
2148,Mythology and Folklore,The notion of vampires comes from Slavic mythology.,True.
2149,Mythology and Folklore,The story of Little Red Riding Hood involves a girl who visits her grandmother's house and meets a wolf.,True.
2150,Mythology and Folklore,There is a fable about a fox and the grapes that he couldn't reach.,True.
