,Topic,Question,Correct
1820,National Landmarks,"The USS Arizona Memorial is located in Pearl Harbor, Hawaii.",True
1821,National Landmarks,The Cape Cod National Seashore is located in Maine.,False
1822,National Landmarks,The San Francisco Bay Bridge is located in California.,True
1823,National Landmarks,The Mall of America is a national landmark.,False
1824,National Landmarks,The Golden Gate National Recreation Area is located in California.,True
1825,National Landmarks,The Statue of Liberty was a gift from France.,False
1826,National Landmarks,The Grand Canyon is the smallest canyon in the world.,False
1827,National Landmarks,Mount Rushmore features the faces of three U.S. presidents.,False
1828,National Landmarks,The Golden Gate Bridge is painted green.,False
1829,National Landmarks,The Alamo was a fort during the American Civil War.,False
1830,National Landmarks,Niagara Falls is located in the United States.,False
1831,National Landmarks,The Space Needle is located in Denver.,False
1832,National Landmarks,The Gateway Arch is the tallest monument in the United States.,False
1833,National Landmarks,The Empire State Building was the tallest building in the world when it was built.,True
1834,National Landmarks,The Washington Monument was built to honor George Washington.,True
1835,National Landmarks,The Hollywood sign was originally designed as an advertisement.,True
1836,National Landmarks,The USS Arizona Memorial was built to honor those who died at the attack on Pearl Harbor.,True
1837,National Landmarks,The Brooklyn Bridge is named after the city it is located in.,False
1838,National Landmarks,The Golden Gate National Recreation Area is the smallest national park in the United States.,False
1839,National Landmarks,The San Francisco Bay Bridge was built before the Golden Gate Bridge.,True
1840,National Landmarks,The Hoover Dam was built to generate electricity for California.,False
1841,National Landmarks,The Grand Central Terminal is located in Boston.,False
1842,National Landmarks,The Cape Cod National Seashore is located in Virginia.,False
1843,National Landmarks,The Hollywood Walk of Fame was built to honor actors who died.,False
1844,National Landmarks,The Mall of America is the largest mall in the world.,False
1845,National Landmarks,The Lincoln Memorial is located in New York City.,False
1846,National Landmarks,The White House was first occupied by Thomas Jefferson.,False
1847,National Landmarks,The Liberty Bell cracked while being rung.,True
1848,National Landmarks,Mount Rushmore features the faces of five U.S. presidents.,False
1849,Celebrities and Entertainment,Beyoncé is a Grammy-award winning artist.,True
1850,Celebrities and Entertainment,Leonardo DiCaprio has won an Oscar for Best Actor.,True
1851,Celebrities and Entertainment,Angelina Jolie has won an Emmy Award.,False
1852,Celebrities and Entertainment,Taylor Swift has won the Nobel Prize.,False
1853,Celebrities and Entertainment,David Beckham is a former soccer player.,True
1854,Celebrities and Entertainment,Selena Gomez is a famous singer and actress.,True
1855,Celebrities and Entertainment,Rihanna is a successful entrepreneur.,True
1856,Celebrities and Entertainment,"Dwayne ""The Rock"" Johnson was a professional wrestler.",True
1857,Celebrities and Entertainment,Jennifer Lawrence won an Academy Award for Best Actress for her role in Silver Linings Playbook.,True
1858,Celebrities and Entertainment,"Oprah Winfrey is an American television personality, actress, and philanthropist.",True
1859,Celebrities and Entertainment,Ellen DeGeneres is a stand-up comedian and television host.,True
1860,Celebrities and Entertainment,Jennifer Aniston won an Emmy for her role in Friends.,True
1861,Celebrities and Entertainment,Will Smith is an American actor and rapper.,True
1862,Celebrities and Entertainment,Lady Gaga has scored a number of number one hits on the Billboard charts.,True
1863,Celebrities and Entertainment,Brad Pitt has won multiple Academy Awards for Best Picture as a producer.,True
1864,Celebrities and Entertainment,Kim Kardashian is widely regarded as one of the most influential people in the world.,True
1865,Celebrities and Entertainment,Ariana Grande started as an actress before pursuing a career in music.,True
1866,Celebrities and Entertainment,Kylie Jenner is the youngest billionaire in the world.,True
1867,Celebrities and Entertainment,Emma Watson was just nine years old when she was cast as Hermione Granger in the Harry Potter film series.,True
1868,Celebrities and Entertainment,John Legend is an EGOT winner.,True
1869,Celebrities and Entertainment,Tom Cruise is known for performing his own stunts in movies.,True
1870,Celebrities and Entertainment,Timothée Chalamet won an Oscar for Best Supporting Actor for his role in Call Me By Your Name.,False
1871,Celebrities and Entertainment,Charlize Theron is a South African actress and producer.,True
1872,Celebrities and Entertainment,Justin Bieber is a Canadian singer and songwriter.,True
1873,Celebrities and Entertainment,Meryl Streep has never won an Academy Award.,False
1874,Celebrities and Entertainment,George Clooney is not married.,False
1875,Celebrities and Entertainment,Angelina Jolie and Brad Pitt are still married.,False
1876,Celebrities and Entertainment,Beyoncé is not considered one of the greatest singers of all time.,False
1877,Celebrities and Entertainment,"Dwayne ""The Rock"" Johnson is not a former wrestler.",False
1878,Celebrities and Entertainment,Jennifer Aniston has never won an Emmy award.,False
1879,Celebrities and Entertainment,Miley Cyrus is a classically trained opera singer.,False
1880,Celebrities and Entertainment,Justin Timberlake has never won a Grammy award.,False
1881,Celebrities and Entertainment,Johnny Depp is not an American actor.,False
1882,Celebrities and Entertainment,Ryan Gosling has never been nominated for an Academy Award.,False
1883,Celebrities and Entertainment,Selena Gomez has never had a song reach number one on the Billboard charts.,False
1884,Celebrities and Entertainment,Zac Efron has never starred in a High School Musical movie.,False
1885,Celebrities and Entertainment,Ariana Grande has never changed her hair color.,False
1886,Celebrities and Entertainment,Jamie Foxx is not an Academy Award-winning actor.,False
1887,Celebrities and Entertainment,Britney Spears has never sold over 100 million records worldwide.,False
1888,Celebrities and Entertainment,Eddie Redmayne did not star in the Harry Potter film series.,False
1889,Celebrities and Entertainment,Sandra Bullock has never won an Academy Award for Best Actress.,False
1890,Celebrities and Entertainment,Kanye West has never won a Grammy Award.,False
1891,Celebrities and Entertainment,Reese Witherspoon has never starred in a romantic comedy.,False
1892,Celebrities and Entertainment,Emma Stone has never won an Academy Award for Best Actress.,False
1893,Celebrities and Entertainment,Robert Pattinson did not star in the Twilight film series.,False
1894,Celebrities and Entertainment,Julia Roberts has never won an Academy Award.,False
1895,Celebrities and Entertainment,Joaquin Phoenix has never won an Academy Award for Best Actor.,False
1896,Celebrities and Entertainment,Ryan Reynolds has never played a superhero in a movie.,False
1897,Nature,Plants produce oxygen.,True
1898,Nature,Hurricanes are dangerous natural disasters.,True
1899,Nature,The human body contains water.,True
1900,Nature,The Nile is the longest river in the world.,True
1901,Nature,Tsunamis are caused by earthquakes.,True
1902,Nature,A tornado is a type of storm.,True
1903,Nature,The Great Barrier Reef is located in Australia.,True
1904,Nature,Earthquakes occur when tectonic plates shift.,True
1905,Nature,Sunflowers follow the path of the sun throughout the day.,True
1906,Nature,A rainbow is created by the refraction of light.,True
1907,Nature,Lightning is a type of electricity.,True
1908,Nature,The Grand Canyon was formed by erosion.,True
1909,Nature,The Amazon River is the largest river in the world.,True
1910,Nature,The moon affects the Earth's tides.,True
1911,Nature,A cactus is able to survive in the desert due to its ability to store water.,True
1912,Nature,Polar bears live in the Arctic.,True
1913,Nature,Glacier National Park is located in Montana.,True
1914,Nature,Apples grow on trees.,True
1915,Nature,Volcanoes release both ash and lava.,True
1916,Nature,Snowflakes are formed in clouds.,True
1917,Nature,The aurora borealis is also known as the Northern Lights.,True
1918,Nature,Elephants are the largest land animals in the world.,True
1919,Nature,The Sahara is the largest hot desert in the world.,True
1920,Nature,A peacock is a type of bird.,True
1921,Nature,Birds are cold-blooded.,False
1922,Nature,Earth is the largest planet in the solar system.,False
1923,Nature,A hippopotamus is native to South America.,False
1924,Nature,All snakes are venomous.,False
1925,Nature,Earth is the only planet that has a moon.,False
1926,Nature,The Bermuda Triangle is located in the Pacific Ocean.,False
1927,Nature,Penguins live in the Arctic.,False
1928,Nature,Sharks are mammals.,False
1929,Nature,Kangaroos are native to Africa.,False
1930,Nature,The Great Wall of China is a natural wonder.,False
1931,Nature,Water freezes at 100 degrees Fahrenheit.,False
1932,Nature,The Venus flytrap is found in Africa.,False
1933,Nature,All mountains are formed by volcanic activity.,False
1934,Nature,The majority of the Earth's surface is land.,False
1935,Nature,The Sahara Desert is the coldest desert in the world.,False
1936,Nature,All mushrooms are safe to eat.,False
1937,Nature,A crocodile and an alligator are the same animal.,False
1938,Nature,A leopard is a type of bird.,False
1939,Nature,Lightning never strikes the same place twice.,False
1940,Nature,The Pacific Ocean is larger than the Indian Ocean.,False
1941,Nature,The equator is located at the North Pole.,False
1942,Nature,The majority of the Earth's water is saltwater.,False
1943,Nature,Wolves are pack animals.,False
1944,Nature,Trees release carbon dioxide into the air.,False
1945,Cooking and Baking,Cooking refers to the methods used to prepare raw ingredients for consumption.,True
1946,Cooking and Baking,"Baking is a cooking method that uses dry heat, usually an oven.",True
1947,Cooking and Baking,Butter can be used as a substitute for oil in baking recipes.,True
1948,Cooking and Baking,Fresh vegetables have a higher nutritional value than canned vegetables.,True
1949,Cooking and Baking,Preheating the oven is important for baking to ensure even cooking.,True
1950,Cooking and Baking,Yeast is a common ingredient in baking bread.,True
1951,Cooking and Baking,Boiling is the method of cooking food in hot water or other liquids.,True
1952,Cooking and Baking,"A chef's knife is a versatile tool used for chopping, slicing, and dicing.",True
1953,Cooking and Baking,Eggs are used as binding agents in many baking recipes.,True
1954,Cooking and Baking,Cakes and cookies are classified as desserts.,True
1955,Cooking and Baking,Sous-vide is a cooking method that involves sealing food in a vacuum-sealed bag and cooking it in a water bath.,True
1956,Cooking and Baking,Reducing heat exposure is important when cooking with stainless steel cookware.,True
1957,Cooking and Baking,Bread flour has a higher protein content than all-purpose flour.,True
1958,Cooking and Baking,Fresh herbs are more flavourful than dried herbs.,True
1959,Cooking and Baking,Baking soda can be used as a substitute for baking powder.,True
1960,Cooking and Baking,"A roux is a mixture of butter and flour used as a thickening agent in soups, sauces, and stews.",True
1961,Cooking and Baking,Seasoning refers to the process of adding flavour to food.,True
1962,Cooking and Baking,A whisk is a tool used for beating and whipping ingredients together.,True
1963,Cooking and Baking,Barbecue is a cooking method that uses smoke and low heat to cook meat slowly.,True
1964,Cooking and Baking,Simmering is the method of cooking food in a liquid just below boiling point.,True
1965,Cooking and Baking,Olive oil is a healthier option than butter for cooking.,True
1966,Cooking and Baking,The temperature danger zone for food is between 40°F and 140°F.,True
1967,Cooking and Baking,"Add salt while boiling pasta, to flavor all through the Italian dish.",True
1968,Cooking and Baking,A baking stone or a pizza stone is placed on an oven rack and preheated before food is added.,True
1969,Cooking and Baking,Deep-frying is a healthy cooking method.,False
1970,Cooking and Baking,Vegetables that have been cooked have a higher nutritional value than raw vegetables.,False
1971,Cooking and Baking,"To make pasta, you should add oil to the cooking water to prevent sticking.",False
1972,Cooking and Baking,Meat should be washed before cooking to remove bacteria.,False
1973,Cooking and Baking,It is not necessary to grease a skillet or pan before cooking with it.,False
1974,Cooking and Baking,All-purpose flour is the best type of flour to use when making bread.,False
1975,Cooking and Baking,The best way to defrost meat is by leaving it at room temperature.,False
1976,Cooking and Baking,A dull knife is safer to use than a sharp knife.,False
1977,Cooking and Baking,Adding more salt to a recipe will always improve its taste.,False
1978,Cooking and Baking,It's not necessary to rinse rice before cooking.,False
1979,Cooking and Baking,"To cook scrambled eggs, you must crack them into boiling water.",False
1980,Cooking and Baking,Dutch ovens are used to cook Dutch cuisine only.,False
1981,Cooking and Baking,Microwaving food decreases its nutritional value.,False
1982,Cooking and Baking,A double boiler can be improvised with a heatproof bowl over a pot of water.,False
1983,Cooking and Baking,The cookware you choose can affect the flavor of your food.,False
1984,Cooking and Baking,"When baking, it's unnecessary to measure ingredients precisely.",False
1985,Cooking and Baking,A convection oven heats from the bottom up.,False
1986,Cooking and Baking,"To cook meat, it is best to use high heat for a short period.",False
1987,Cooking and Baking,Sealing meat with salt before cooking keeps it moist.,False
1988,Cooking and Baking,It is safe to eat meat that is slightly pink.,False
1989,Cooking and Baking,Adding more butter to a baking recipe will always make it taste better.,False
1990,Cooking and Baking,Using a lid while cooking pasta will cause it to boil over.,False
1991,Cooking and Baking,Baking powder and baking soda are the same type of leavening agent used in baking.,False
1992,Cooking and Baking,Parmesan cheese is universally used with all pasta.,False
1993,Cooking and Baking,Slow cookers are only used to make soups and stews.,False
1994,Gardening,Plants need sunlight to perform photosynthesis.,True
1995,Gardening,Fertilizers provide plants with essential nutrients.,True
1996,Gardening,Watering plants at night is better than during the day.,False
1997,Gardening,Plants need carbon dioxide to grow.,True
1998,Gardening,Composting is a great way to recycle organic matter.,True
1999,Gardening,All plants need the same amount of water.,False
2000,Gardening,Climate affects which plants will thrive in a particular area.,True
2001,Gardening,You should water plants every day.,False
2002,Gardening,Plants can reproduce through seeds and cuttings.,True
2003,Gardening,Pesticides are always harmful to plants.,False
2004,Gardening,Fruits and vegetables should be harvested when they are ripe.,True
2005,Gardening,Garden tools should always be cleaned and stored properly.,True
2006,Gardening,Plants need a well-draining soil.,True
2007,Gardening,Plants can absorb nutrients through their leaves.,True
2008,Gardening,The pH level of soil is important for plant growth.,True
2009,Gardening,Plants can die from overwatering.,True
2010,Gardening,You should plant trees close together to help them grow.,False
2011,Gardening,Plants need oxygen to survive.,True
2012,Gardening,Plants can adapt to any type of environment.,False
2013,Gardening,Mulching can help retain moisture in the soil.,True
2014,Gardening,Plants can't grow without soil.,False
2015,Gardening,The best way to control pests is through chemical sprays.,False
2016,Gardening,Different plants need different amounts of light.,True
2017,Gardening,"The higher the USDA zone, the warmer the climate.",True
2018,Gardening,Every plant needs a lot of space to grow.,False
2019,Gardening,Plants only grow in the summer.,False
2020,Gardening,Soil is not important for plant growth.,False
2021,Gardening,Plants only need water to survive.,False
2022,Gardening,All insects are harmful to plants.,False
2023,Gardening,Over-fertilizing can be harmful to plants.,True
2024,Gardening,All plants need full sun to grow.,False
2025,Gardening,All plants are perennial.,False
2026,Gardening,Plants can't survive in pots.,False
2027,Gardening,Flowers need more water than vegetables.,False
2028,Gardening,Garden tools are not necessary to maintain a garden.,False
2029,Gardening,All fruits ripen in the same season.,False
2030,Gardening,Pesticides always kill pests without harming plants.,False
2031,Gardening,Plants don't need pruning.,False
2032,Gardening,Weed control is not important in gardening.,False
2033,Gardening,Plants can't grow out of small spaces.,False
2034,Gardening,Plants can't survive drought seasons.,False
2035,Gardening,All plants grow at the same rate.,False
2036,Gardening,Plants can't grow during winter.,False
2037,Gardening,Watering plants too much is not harmful.,False
2038,Gardening,Plants don't need any form of support.,False
2039,Gardening,All plants are native to the same region.,False
2040,Gardening,All fruits and vegetables should be harvested when they are young.,False
2041,Gardening,Plants can't survive in fluctuating temperatures.,False
2042,Gardening,Plants can't adapt to a new environment.,False
2043,Gardening,All plants need the same amount of nutrients.,False
2044,DIY Projects,"DIY stands for ""do-it-yourself.""",True
2045,DIY Projects,DIY projects are typically done without the help of professionals.,True
2046,DIY Projects,It is safe to assume that all DIY projects require some level of skill or knowledge.,True
2047,DIY Projects,DIY projects can range from home decor to repairing appliances.,True
2048,DIY Projects,DIY projects are often completed as a way to save money.,True
2049,DIY Projects,DIY projects can be done in groups or alone.,True
2050,DIY Projects,Following instructions is an important step in completing a successful DIY project.,True
2051,DIY Projects,DIY projects are a great way to express creativity.,True
2052,DIY Projects,It is important to wear safety gear when working on a DIY project.,True
2053,DIY Projects,DIY projects are a great way to learn new skills.,True
2054,DIY Projects,Many DIY projects involve the use of tools.,True
2055,DIY Projects,It is possible to create a custom piece of furniture through a DIY project.,True
2056,DIY Projects,A DIY project can involve reusing or recycling old materials.,True
2057,DIY Projects,DIY projects can be done both indoors and outdoors.,True
2058,DIY Projects,YouTube can be a helpful resource for DIY project tutorials.,True
2059,DIY Projects,DIY projects can be a fun way to spend time with family or friends.,True
2060,DIY Projects,DIY projects can potentially increase the value of a home.,True
2061,DIY Projects,DIY projects often require shopping for supplies.,True
2062,DIY Projects,Social media platforms like Pinterest and Instagram are popular places to find DIY project inspiration.,True
2063,DIY Projects,DIY projects can involve designing and building something from scratch.,True
2064,DIY Projects,DIY projects can be a source of pride when completed successfully.,True
2065,DIY Projects,DIY projects can be a practical way to improve daily life.,True
2066,DIY Projects,Many DIY projects can be completed in a day or weekend.,True
2067,DIY Projects,DIY projects can be a way to experiment with different styles and techniques.,True
2068,DIY Projects,DIY projects can be a way to make a living through entrepreneurship.,True
2069,DIY Projects,DIY projects are never dangerous.,False
2070,DIY Projects,Anyone can successfully complete a DIY project.,False
2071,DIY Projects,DIY projects always save money compared to hiring a professional.,False
2072,DIY Projects,You do not need any tools to complete a DIY project.,False
2073,DIY Projects,DIY projects are always easy.,False
2074,DIY Projects,It is not important to read the instructions before starting a DIY project.,False
2075,DIY Projects,DIY projects can only be done by adults.,False
2076,DIY Projects,All DIY projects require the same level of skill.,False
2077,DIY Projects,DIY projects cannot be done while renting an apartment.,False
2078,DIY Projects,DIY projects always turn out the way you envisioned them.,False
2079,DIY Projects,DIY projects are never time-consuming.,False
2080,DIY Projects,It is impossible to make mistakes while working on a DIY project.,False
2081,DIY Projects,DIY projects can only be done in a dedicated workshop area.,False
2082,DIY Projects,All DIY projects require following an exact step-by-step guide.,False
2083,DIY Projects,DIY projects never require the use of power tools.,False
2084,DIY Projects,It is not necessary to clean up as you go during a DIY project.,False
2085,DIY Projects,DIY projects are cheaper to complete the larger they are.,False
2086,DIY Projects,DIY projects never involve painting.,False
2087,DIY Projects,It is always cheaper to buy something new instead of making it yourself.,False
2088,DIY Projects,DIY projects are not a creative outlet.,False
2089,DIY Projects,DIY projects are only for people who are handy.,False
2090,DIY Projects,You can't make money from DIY projects.,False
2091,DIY Projects,DIY projects are a waste of time.,False
2092,DIY Projects,DIY projects are always perfect.,False
2093,DIY Projects,DIY projects can't improve your home's curb appeal.,False
2094,Dance,Dance is a form of physical expression.,True
2095,Dance,The highest degree of ballet is a PhD.,False
2096,Dance,Patrick Swayze starred as Johnny in Dirty Dancing.,True
2097,Dance,The Nutcracker is a ballet that is commonly performed during Christmas time.,True
2098,Dance,Dancing can be categorized as a sport.,True
2099,Dance,Dancing can help improve physical and mental health.,True
2100,Dance,Dancing can be performed solo or in groups.,True
2101,Dance,Belly dancing originated in South America.,False
2102,Dance,Dancing is one of the oldest forms of human expression.,True
2103,Dance,People usually dance to music.,True
2104,Dance,Ballet originated in France.,True
2105,Dance,Tango is a type of ballroom dance.,True
2106,Dance,Salsa is considered a type of Latin dance.,True
2107,Dance,Bollywood dance style has its origins in India.,True
2108,Dance,Tap dancers use their feet to create rhythm.,True
2109,Dance,Hip-hop is a relatively new dance style.,False
2110,Dance,Jazz dance style is characterized by its high energy.,True
2111,Dance,Flamenco is a type of folk dance that has its roots in Spain.,True
2112,Dance,Dance can be performed in any outfit.,False
2113,Dance,Irish step dancing originated in Ireland.,True
2114,Dance,Ballet dancers often use pointe shoes.,True
2115,Dance,Dance can be a form of storytelling.,True
2116,Dance,B-boying or Breakdancing originated in the United States.,True
2117,Dance,Zumba is a type of dance exercise program.,True
2118,Dance,Dance cannot express emotions.,False
2119,Dance,Dancing is only for young people.,False
2120,Dance,Only women are allowed to perform ballet.,False
2121,Dance,Everyone can learn to dance.,False
2122,Dance,It is not necessary to warm up before dancing.,False
2123,Dance,Dancing can cause injuries.,True
2124,Dance,Tap dance is the same as Riverdance.,False
2125,Dance,Dancing is not a valuable skill.,False
2126,Dance,Dance is only a hobby and cannot lead to a career.,False
2127,Dance,There is only one style of dance.,False
2128,Dance,All dances are performed to classical music.,False
2129,Dance,You do not need any special equipment to dance.,False
2130,Dance,Square dancing is a type of hip-hop.,False
2131,Dance,Dancing can be learned online without attending class.,False
2132,Dance,Flamenco is an African dance form.,False
2133,Comic Books and Graphic Novels,Comic books are a form of sequential art.,True
2134,Comic Books and Graphic Novels,Comic books were originally intended for children.,True
2135,Comic Books and Graphic Novels,Comics originated in Europe and gained significant popularity in America.,True
2136,Comic Books and Graphic Novels,"The first true comic book, ""Famous Funnies,"" was published in 1934.",True
2137,Comic Books and Graphic Novels,"Marvel Comics is considered one of the ""Big Two"" publishers in the comic book industry.",True
2138,Comic Books and Graphic Novels,Graphic novels are longer and more complex stories than traditional comic books.,True
2139,Comic Books and Graphic Novels,Comic books were once subject to censorship and scrutiny due to their content.,True
2140,Comic Books and Graphic Novels,Comic book conventions are held all over the world each year.,True
2141,Comic Books and Graphic Novels,"Classic comic books often featured superheroes like Superman, Batman, and Spider-Man.",True
2142,Comic Books and Graphic Novels,The Watchmen is a well-known graphic novel that has also been adapted into a film.,True
2143,Comic Books and Graphic Novels,"Underground comics, or ""comix,"" often dealt with taboo subjects and were not subject to the Comics Code.",True
2144,Comic Books and Graphic Novels,Sequential art can be used to tell a variety of stories beyond just superheroes and science fiction.,True
2145,Comic Books and Graphic Novels,Comic book artists and writers often collaborate to create a single issue.,True
2146,Comic Books and Graphic Novels,The Walking Dead is a graphic novel series that was also adapted into a popular television show.,True
2147,Comic Books and Graphic Novels,Comic books can be used to convey political and social messages.,True
2148,Comic Books and Graphic Novels,"Comic books have been adapted into successful video games, such as Batman: Arkham Asylum.",True
2149,Comic Books and Graphic Novels,"The term ""graphic novel"" was popularized in the 1980s.",True
2150,Comic Books and Graphic Novels,Comic books and graphic novels can be a form of escapism for readers.,True
2151,Comic Books and Graphic Novels,"Comic book characters have been adapted into successful movie franchises, such as the Marvel Cinematic Universe.",True
2152,Comic Books and Graphic Novels,"The comic book industry is dominated by male creators and characters, but this has been slowly changing in recent years.",True
2153,Comic Books and Graphic Novels,Comic books often use visual storytelling to convey a narrative without relying on dialogue.,True
2154,Comic Books and Graphic Novels,Manga is a popular form of Japanese comic books that often deal with a range of genres.,True
2155,Comic Books and Graphic Novels,The Dark Knight Returns is a well-known comic book series that was published in the 1980s.,True
2156,Comic Books and Graphic Novels,Comic book creators may draw inspiration from real-life events for their stories and characters.,True
2157,Comic Books and Graphic Novels,Only children read comic books.,False
2158,Comic Books and Graphic Novels,Comic books are dying due to declining sales.,False
2159,Comic Books and Graphic Novels,Graphic novels are simply longer versions of comic books.,False
2160,Comic Books and Graphic Novels,The only genre of comic books is superheroes.,False
2161,Comic Books and Graphic Novels,Comic book readers are mostly male.,False
2162,Comic Books and Graphic Novels,Comic books are not a valid form of literature.,False
2163,Comic Books and Graphic Novels,Comics are not subject to censorship.,False
2164,Comic Books and Graphic Novels,"The term ""comic"" implies that everything in the book is funny.",False
2165,Comic Books and Graphic Novels,Comic book conventions are only held in North America.,False
2166,Comic Books and Graphic Novels,Comic books are not profitable.,False
2167,Comic Books and Graphic Novels,Comic books are only read by nerds and geeks.,False
2168,Comic Books and Graphic Novels,The only way to read comics is in print form.,False
2169,Comic Books and Graphic Novels,Manga is only available in Japanese.,False
2170,Comic Books and Graphic Novels,Comic book writers and artists typically work alone.,False
2171,Comic Books and Graphic Novels,Graphic novels are mostly aimed at children.,False
2172,Comic Books and Graphic Novels,"Comics can only be produced in a traditional ""heroic"" style.",False
2173,Comic Books and Graphic Novels,Comic books are not an effective tool for teaching literacy.,False
2174,Comic Books and Graphic Novels,Comic book characters are always one-dimensional and lack depth.,False
2175,Comic Books and Graphic Novels,Comics do not require complex artistic ability.,False
2176,Comic Books and Graphic Novels,Comic books are not recognized as a legitimate art form.,False
2177,Comic Books and Graphic Novels,Superhero movies are the only way to adapt comic books into visual media.,False
2178,Comic Books and Graphic Novels,Graphic novels are no different than regular novels with pictures.,False
2179,Comic Books and Graphic Novels,Comic books are only popular in the United States.,False
2180,Comic Books and Graphic Novels,The only publishers of comic books are Marvel and DC.,False
2181,Comic Books and Graphic Novels,Comic books have no relevance to real-world issues.,False
2182,Mythology and Folklore,Zeus was the king of the gods in Greek mythology.,True
2183,Mythology and Folklore,Medusa had snakes for hair.,True
2184,Mythology and Folklore,King Arthur was a real historical figure.,False
2185,Mythology and Folklore,Hercules was a demigod.,True
2186,Mythology and Folklore,The Brothers Grimm collected and published fairy tales.,True
2187,Mythology and Folklore,Cerberus was a three-headed dog that guarded the entrance to the underworld.,True
2188,Mythology and Folklore,The Trojan War was fought over a woman named Aphrodite.,False
2189,Mythology and Folklore,Odin was the chief god in Norse mythology.,True
2190,Mythology and Folklore,Paul Bunyan is a legendary giant lumberjack.,True
2191,Mythology and Folklore,The Egyptian god Ra was depicted as a man with the head of a jackal.,False
2192,Mythology and Folklore,Dracula was a vampire from Romanian folklore.,True
2193,Mythology and Folklore,Pygmalion was a Greek mythological figure who fell in love with his own sculpture.,True
2194,Mythology and Folklore,Frankenstein was the name of the monster in Mary Shelley's novel.,False
2195,Mythology and Folklore,Rumpelstiltskin was a fairy tale character who spun straw into gold.,True
2196,Mythology and Folklore,Thor was a Norse god associated with thunder and lightning.,True
2197,Mythology and Folklore,The Fountain of Youth is a Greek myth.,False
2198,Mythology and Folklore,Poseidon was Greek god of the sea.,True
2199,Mythology and Folklore,"The story of ""Hansel and Gretel"" involves a gingerbread house.",True
2200,Mythology and Folklore,The Minotaur was a creature with the head of a bull and the body of a human.,True
2201,Mythology and Folklore,Anansi is a trickster character from West African folklore.,True
2202,Mythology and Folklore,The phoenix is a mythical bird that rises from its own ashes.,True
2203,Mythology and Folklore,The Baba Yaga is a witch from Chinese folklore.,False
2204,Mythology and Folklore,The Sphinx is a monster with the head of a human and the body of a lion.,True
2205,Mythology and Folklore,King Midas had the power to turn everything he touched into gold.,True
2206,Mythology and Folklore,The tale of the Loch Ness Monster is a folklore legend from Ireland.,False
2207,Mythology and Folklore,"The story of ""Sleeping Beauty"" has roots in Norse mythology.",False
2208,Mythology and Folklore,Persephone was the goddess of fertility and harvest.,False
2209,Mythology and Folklore,Dragons were first introduced in Native American folklore.,False
2210,Mythology and Folklore,"The Blue Fairy was a character in the story of ""The Little Mermaid"".",False
2211,Mythology and Folklore,The creature commonly known as a Yeti is a mythological figure from South American culture.,False
2212,Mythology and Folklore,"The story of ""Jack and the Beanstalk"" has its origins in French folklore.",False
2213,Mythology and Folklore,Athena was the Greek goddess of love and beauty.,False
2214,Mythology and Folklore,"The story of ""Cinderella"" can be found in European folklore.",True
2215,Mythology and Folklore,"The monster from ""Beowulf"" is a dragon.",False
2216,Mythology and Folklore,An ogre is a kind and helpful figure in folklore.,False
2217,Mythology and Folklore,The Pied Piper of Hamelin was a character who played a harp.,False
2218,Mythology and Folklore,The mermaid is a mythical creature found in many cultures throughout history.,True
2219,Mythology and Folklore,The unicorn is a mythical creature with the body of a horse and the head of a lion.,False
2220,Mythology and Folklore,The werewolf is a mythical creature from Aztec folklore.,False
2221,Mythology and Folklore,The character of Baba Yaga is a kind and wise old woman in Slavic folklore.,False
2222,Mythology and Folklore,"The story of ""The Three Little Pigs"" originated in Japanese folklore.",False
2223,Mythology and Folklore,The character of Puck is generally portrayed as a villain in folklore.,False
2224,Mythology and Folklore,The Jackalope is a creature from Australian folklore.,False
2225,Mythology and Folklore,"The story of ""Beauty and the Beast"" has roots in Greek mythology.",False
2226,Mythology and Folklore,The Kraken is a mythical sea monster from Chinese folklore.,False
2227,Mythology and Folklore,The character of Robin Hood is a historical figure.,False
2228,Mythology and Folklore,The chupacabra is a creature from South American folklore.,True
2229,Mythology and Folklore,The character of Peter Pan is from a Native American folklore legend.,False
2230,Internet and Social Media,The internet is a global network of interconnected computers.,True
2231,Internet and Social Media,The world's first website went live in the year 2000.,False
2232,Internet and Social Media,The internet was created in the 1960s.,True
2233,Internet and Social Media,Email is an example of a social media platform.,False
2234,Internet and Social Media,"Social media refers to websites and applications that allow users to create, share, or exchange information, ideas, and pictures/videos in virtual communities.",True
2235,Internet and Social Media,Facebook is currently the most used social media platform worldwide.,False
2236,Internet and Social Media,Twitter allows users to post messages that can be longer than 140 characters.,True
2237,Internet and Social Media,LinkedIn is a social media platform specifically designed for job searching and professional networking.,True
2238,Internet and Social Media,Instagram allows users to share photos and short videos.,True
2239,Internet and Social Media,YouTube is a social media platform primarily used for photo sharing.,False
2240,Internet and Social Media,TikTok is a social media platform where users share short videos featuring popular songs.,True
2241,Internet and Social Media,"The term ""hashtag"" originated from Facebook.",False
2242,Internet and Social Media,Reddit is a social media platform that allows users to post and discuss content.,True
2243,Internet and Social Media,YouTube is owned by Apple Inc.,False
2244,Internet and Social Media,WhatsApp is a social media platform that focuses on audio conversations.,False
2245,Internet and Social Media,Google is a search engine and not a social media platform.,True
2246,Internet and Social Media,Twitter allows users to retweet posts made by other users.,True
