,Question,Correct
2140,We should always click on any link or button we see online.,False
2141,The internet should be used to spread harmful viruses and malware.,False
2142,Social media should be used to spread false information and fake news.,False
2143,We should always share our passwords and personal account information with others online.,False
2144,"The internet should be used to illegally download movies, games, and music.",False
2145,A family is made up of people who love each other.,True
2146,Parents take care of their children.,True
2147,A mother provides milk for her baby.,True
2148,A father helps take care of his baby.,True
2149,Families do fun things together like going to the park or playing board games.,True
2150,A baby cries when they are hungry or want a diaper change.,True
2151,Families come in different sizes.,True
2152,Sometimes family members look alike.,True
2153,Grandparents are the parents of your own parents.,True
2154,It is important to show love to your family members.,True
2155,Siblings are brothers and sisters.,True
2156,Families can have pets like dogs and cats.,True
2157,Families can live in houses or apartments.,True
2158,Parents teach their children how to brush their teeth and take a bath.,True
2159,Families eat dinner together.,True
2160,"A family can have cousins, aunts, and uncles.",True
2161,Families celebrate holidays together like Christmas or Halloween.,True
2162,Family members help and support each other.,True
2163,"When a baby is born, they need a lot of care from their parents.",True
2164,"When your family members are sad, you can try to make them feel better.",True
2165,A mother carries her baby inside of her body before they are born.,True
2166,Grandparents can tell you stories about when they were young.,True
2167,Parents read book to their children before bed.,True
2168,"Families can have their own traditions, like making pancakes on Saturday mornings.",True
2169,It is okay to hit your sister or brother if you are mad at them.,False
2170,It is okay to use bad words or call names to your family members.,False
2171,Mothers provide chocolate milk for their babies.,False
2172,Fathers only work and don't help take care of their children.,False
2173,"If you don't like your family, you can get a new one.",False
2174,Babies can eat steak and potatoes when they are born.,False
2175,All families are the same and do the same things.,False
2176,It's okay to leave a baby alone.,False
2177,"If you don't want to, you never have to hug or kiss your family members.",False
2178,It's okay to take things that belong to your family members.,False
2179,The only thing siblings do is fight.,False
2180,Pets can be treated badly because they are not part of the family.,False
2181,Families can only live in one place their whole life.,False
2182,"Parents don't need to teach their children anything, they will learn on their own.",False
2183,"Families don't need to eat dinner together, everyone can eat separately.",False
2184,"Cousins, aunts, and uncles are not part of the family.",False
2185,You can't celebrate holidays with your family if they are far away.,False
2186,"Family members don't need to help each other, they can just do things on their own.",False
2187,"When a baby is born, they can take care of themselves.",False
2188,"If your family members are sad, it's better to ignore them.",False
2189,Mothers carry their babies in their arms starting from the day they are born.,False
2190,Grandparents don't have any fun stories to tell.,False
2191,It's okay to skip reading a book before bed.,False
2192,"Only some families have traditions, others don't.",False
2193,A pillow is a type of home decoration.,True
2194,A lamp can provide light in a room.,True
2195,A rug can cover the floor.,True
2196,A plant can add color to a room.,True
2197,A clock can tell time.,True
2198,A painting can be hung on a wall.,True
2199,A vase can hold flowers.,True
2200,A picture frame can hold a photo.,True
2201,A candle can give off a scent.,True
2202,A mirror can reflect an image.,True
2203,A sofa is a type of seating furniture.,True
2204,A bookshelf can hold books.,True
2205,A curtain can cover a window.,True
2206,A blanket can keep you warm.,True
2207,A table can hold objects.,True
2208,A shelf can store items.,True
2209,A throw pillow can be used for decoration.,True
2210,A coaster can protect furniture.,True
2211,A wall art can be used to brighten a space.,True
2212,A sculpture can make a statement in a room.,True
2213,A tablecloth can be put on a dining table.,True
2214,A basket can be used for storage.,True
2215,A wreath can be hung on a front door.,True
2216,A set of curtains can be used to control light.,True
2217,A pillow is a type of food.,False
2218,A lamp is worn on the head.,False
2219,A rug is made of glass.,False
2220,A plant can be used as a hair accessory.,False
2221,A clock can tell jokes.,False
2222,A painting can be eaten like a sandwich.,False
2223,A vase can be used as a hat.,False
2224,A picture frame can be used as a skateboard.,False
2225,A candle can be used as a pen.,False
2226,A mirror can predict the future.,False
2227,A sofa can fly.,False
2228,A bookshelf can be used as a mode of transportation.,False
2229,A curtain can be used as a hat.,False
2230,A blanket can be used to make food.,False
2231,A table can be used as a musical instrument.,False
2232,A shelf can be used as a hat.,False
2233,A throw pillow can be used as a plate.,False
2234,A coaster can be used as a Frisbee.,False
2235,A wall art can be used as a bike.,False
2236,A sculpture can be used as a hat.,False
2237,A tablecloth can be worn as clothing.,False
2238,A basket can be used as a phone.,False
2239,A wreath can be used as a Frisbee.,False
2240,A set of curtains can be used to keep your head warm.,False
2241,A square has four equal sides.,True
2242,A triangle has five sides.,False
2243,A rectangle has two long sides and two short sides.,True
2244,A circle has straight edges.,False
2245,A star has five points.,True
2246,A diamond has eight sides.,False
2247,A heart is a shape.,True
2248,A hexagon has six sides.,True
2249,A crescent moon is a shape.,True
2250,A trapezoid has four equal sides.,False
2251,A cone is a shape.,True
2252,A cylinder has a curved surface.,True
2253,A pyramid has a round base.,False
2254,A sphere is a shape that looks like a ball.,True
2255,An oval has two short sides and two long sides.,True
2256,A parallelogram has three sides.,False
2257,A diamond is a shape with four equal sides.,True
2258,A rectangle has four corners.,True
2259,A hexagon has six corners.,True
2260,A pentagon has five corners.,True
2261,A triangle has four corners.,False
2262,A star is a shape with seven points.,False
2263,A cube is a shape with six square sides.,True
2264,A rhombus has four equal sides.,True
2265,A crescent moon has three points.,False
2266,A trapezoid has a curved base.,False
